Species,SealID,Sex,Age,YearCollected,MonthCollected,DayCollected,CollectionArea,NAFO,PreyCode,Prey,PreyGenusSpecies,PreyFamily,PreySubFamily,NumberOfIndividuals,MeasuredOrEstimated,PartMeasured,OtolithErosionState (ES),PartMeasurementValue (mm),PreyLength (cm),PreyWeight (g),Comments
Pagophilus groenlandicus,63613,F,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.32,,,
Pagophilus groenlandicus,63613,F,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,8.06,,,
Pagophilus groenlandicus,63613,F,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,8.15,,,
Pagophilus groenlandicus,63613,F,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,8.35,,,
Pagophilus groenlandicus,63613,F,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,8.57,,,
Pagophilus groenlandicus,63613,F,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.87,,,
Pagophilus groenlandicus,63613,F,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,8.83,,,
Pagophilus groenlandicus,63613,F,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.41,,,
Pagophilus groenlandicus,63613,F,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,9.57,,,
Pagophilus groenlandicus,63613,F,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.77,,,
Pagophilus groenlandicus,63613,F,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.1,,,
Pagophilus groenlandicus,63613,F,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,46,3,7,,7.35,,,average of ES 1&2; N=19
Pagophilus groenlandicus,64466,M,2,2019,1,11,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,64467,M,1,2018,12,13,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,64468,M,2,2019,1,4,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,63614,F,1,2019,1,4,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,436,"Gadoid, Unidentified",,Gadidae,,1,1,7,4,4.23,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,436,"Gadoid, Unidentified",,Gadidae,,1,1,7,4,5.51,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,3,3.74,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,9.39,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.01,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.5,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,8.33,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.92,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.53,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.06,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,6.94,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,6.87,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,6.14,,,
Pagophilus groenlandicus,64469,M,1,2018,12,18,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,11,3,7,,7.47,,,average of ES 2; N=10
Pagophilus groenlandicus,63615,F,1,2018,12,13,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,4,3.5,,,
Pagophilus groenlandicus,63616,F,1,2019,1,4,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,64470,M,1,2019,1,4,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,150,"Herring, Atlantic",Clupea harengus,,,1,1,7,3,2.18,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.84,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.43,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.79,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,8.21,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.88,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.97,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.73,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.28,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.99,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.72,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.53,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.59,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.42,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.7,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,6.57,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.26,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.79,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.47,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.88,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.91,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.72,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.3,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,4.87,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,4.37,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.26,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.92,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.24,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.5,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.85,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.28,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.12,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,4.51,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.65,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.35,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.26,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.39,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,6.36,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.63,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.96,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.98,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.02,,,
Pagophilus groenlandicus,63617,F,1,2019,1,14,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,24,3,7,,6.09,,,average of ES 1&2; N=41
Pagophilus groenlandicus,64471,M,2,2019,1,11,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,436,"Gadoid, Unidentified",,Gadidae,,1,1,7,4,1.17,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,4.12,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,3.12,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,3.67,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,3,3.02,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,3.3,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,3.58,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,4.14,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,4.19,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,5.37,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,3.61,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,2,2.06,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,3,3,7,,3.72,,,average of ES 2; N=10
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.86,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,8.25,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,717,Shanny,Lumpenus maculatus,,,1,1,7,1,1.5,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,717,Shanny,Lumpenus maculatus,,,1,1,7,1,1.8,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,717,Shanny,Lumpenus maculatus,,,1,1,7,1,2.21,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,717,Shanny,Lumpenus maculatus,,,1,1,7,1,1.47,,,
Pagophilus groenlandicus,63618,F,1,2019,1,4,340,3KH,8020,"Shrimp, Unidentified",,,,1,99,6,,,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,1,4.16,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,437,"Cod, Atlantic or Greenland",Gadus morhua or G. ogac,,,1,1,7,1,5.15,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.02,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,8.53,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.89,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.94,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.98,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.02,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.31,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.16,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.35,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.47,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.5,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.65,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.95,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.05,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.59,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,8.42,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.05,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.2,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.02,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.49,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,6.97,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.59,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.76,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.95,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.01,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.31,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,6.47,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.1,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,6.84,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.46,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.72,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,8.45,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,6.65,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.79,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,30,3,7,,6.56,,,average of ES 1&2; N=35
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,999,"Fish, Unidentified",,,,1,1,7,2,1.25,,,
Pagophilus groenlandicus,63619,F,1,2019,1,11,340,3KH,999,"Fish, Unidentified",,,,1,99,7,,,,,otoliths broken; not measured
Pagophilus groenlandicus,63998,F,3,2019,1,15,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.09,,,
Pagophilus groenlandicus,64473,M,1,2018,12,18,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,64474,M,1,2019,1,4,340,3KH,9998,Empty,,,,,,,,,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,8.25,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,6.53,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.73,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.75,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.77,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.1,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.31,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.09,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.46,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.96,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.25,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.37,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.5,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.7,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.47,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,4.69,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.03,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.88,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.49,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.11,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,5.33,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.33,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.22,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.19,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.17,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.14,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.68,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.19,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.07,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.11,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.24,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,6.11,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.07,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.08,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.03,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.82,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.82,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.66,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.64,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.52,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.59,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.37,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.42,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.41,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.4,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.37,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,6.48,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.29,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,6.03,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,2,7.71,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.62,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,7.46,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.53,,,
Pagophilus groenlandicus,64475,M,1,2019,1,11,340,3KH,451,"Cod, Arctic",Boreogadus saida,,,1,1,7,1,5.31,,,
